age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
60,1,227311,7,6,0,0,4,4,0,0,0,40,37,0
31,2,256609,0,9,3,5,1,4,1,0,0,40,24,0
35,1,123939,0,9,4,0,1,4,0,0,0,40,37,0
24,0,203182,2,13,4,3,1,4,0,2174,0,40,37,0
38,2,111128,1,10,0,0,3,4,1,0,0,40,37,0
42,2,112451,0,9,4,7,1,0,1,0,0,40,37,0
24,2,332155,0,9,4,5,2,4,1,0,0,20,37,0
42,1,178983,2,13,0,9,4,4,0,0,0,37,37,0
54,2,199392,13,3,0,6,2,4,0,0,0,40,25,0
19,2,311015,0,9,4,7,1,4,1,0,0,40,37,0
20,2,126038,1,10,4,7,3,4,0,0,0,20,37,0
21,2,402124,4,11,4,6,1,4,1,0,0,40,37,0
30,2,198660,0,9,2,5,0,4,1,0,0,40,37,0
34,3,223267,0,9,2,2,0,4,1,2829,0,78,37,0
22,4,249046,1,10,4,7,3,4,1,0,0,35,37,0
45,4,127948,2,13,2,3,0,4,1,0,0,40,37,0
32,2,154785,1,10,4,0,4,1,0,0,0,40,2,0
28,2,248404,1,10,4,3,1,4,1,0,0,60,37,0
31,2,137978,2,13,2,3,0,4,1,0,0,40,37,0
40,2,144778,0,9,2,3,0,4,1,0,0,50,37,1
30,2,133250,1,10,2,2,0,4,1,0,0,50,37,0
28,2,402771,4,11,4,3,1,4,0,0,0,23,37,0
21,2,116234,1,10,4,6,1,4,1,0,0,44,37,0
25,1,262818,2,13,4,9,3,4,1,0,0,35,12,0
47,2,138342,0,9,2,2,0,4,1,0,0,50,37,0
50,2,123374,2,13,2,9,0,4,1,0,0,50,37,1
23,2,202373,0,9,4,11,3,2,1,0,0,20,37,0
54,4,180522,0,9,2,11,0,4,1,0,0,70,37,0
24,1,140647,0,9,4,7,3,2,1,0,0,36,37,0
29,2,140927,2,13,2,0,0,4,1,0,0,40,37,0
36,2,114055,4,11,4,9,4,4,0,3325,0,40,37,0
46,2,114222,4,11,0,3,1,4,1,0,0,40,37,0
39,3,51089,2,13,2,9,0,4,1,0,0,30,37,0
46,2,37353,1,10,2,5,0,4,1,0,0,45,37,0
36,1,379672,4,11,0,3,4,4,0,0,0,60,37,0
64,2,130727,0,9,6,0,1,4,0,2174,0,37,37,0
51,2,172046,2,13,2,3,0,4,1,0,0,45,37,1
57,2,228764,4,11,0,6,1,2,1,0,0,40,37,0
21,2,376393,0,9,4,0,3,4,0,0,0,25,37,0
53,2,185283,0,9,2,2,0,4,1,0,0,45,37,1
61,4,195789,3,14,2,3,0,4,1,0,0,30,37,0
50,2,243115,0,9,3,0,2,4,0,0,0,40,37,0
74,2,147558,1,10,0,11,1,4,0,7262,0,30,37,1
22,5,62865,1,10,4,0,1,4,0,0,0,8,37,0
25,4,275197,0,9,4,4,3,4,1,0,0,40,37,0
63,4,124015,3,14,5,9,1,4,1,0,0,40,37,1
38,3,282951,1,10,0,9,1,4,1,0,0,40,37,0
46,2,105253,3,14,2,9,0,4,1,0,1977,50,37,1
35,4,263081,1,10,4,7,1,2,1,0,0,84,37,0
54,2,96062,2,13,2,9,0,4,1,0,0,40,37,0
50,2,44942,0,9,2,6,0,4,1,0,1848,48,37,1
37,0,127879,1,10,4,3,3,2,0,0,0,40,37,0
37,2,109633,0,9,0,7,1,4,0,0,0,40,37,0
29,2,109404,2,13,4,11,1,4,1,0,0,50,37,0
56,2,126677,0,9,2,6,0,4,1,3103,0,40,37,1
52,2,101113,0,9,2,13,0,4,1,0,0,66,37,1
40,2,117523,2,13,4,3,1,4,0,0,0,40,3,0
29,2,183523,3,14,2,9,0,4,1,0,1977,40,37,1
46,4,311231,0,9,2,4,0,4,1,0,0,40,37,0
49,2,459556,4,11,2,2,0,2,1,0,0,50,37,0
37,2,95551,1,10,0,11,1,4,0,0,0,45,37,0
36,2,126675,2,13,2,2,0,4,1,0,0,35,37,0
32,2,200246,1,10,2,2,0,4,1,0,0,40,37,1
53,2,108435,0,9,2,12,0,4,1,0,0,40,20,0
18,2,141332,5,7,4,11,3,2,1,0,0,8,37,0
48,2,117310,0,9,2,0,5,4,0,0,0,20,37,0
26,2,182380,0,9,0,2,1,4,1,0,0,40,37,0
49,2,123807,0,9,5,0,4,2,0,0,0,40,37,0
41,2,109539,0,9,4,11,1,4,0,0,0,40,37,0
20,1,38455,1,10,4,2,1,4,1,0,0,10,37,0
56,2,294209,0,9,0,9,1,4,0,0,0,48,37,0
29,2,285294,6,12,4,0,4,2,0,0,0,40,37,0
29,2,168221,0,9,2,6,0,4,1,0,0,40,37,0
55,2,288907,0,9,0,2,1,4,1,4787,0,40,37,1
26,2,391349,2,13,4,11,1,4,0,0,0,45,37,0
32,2,170276,2,13,4,3,1,4,0,0,0,46,37,1
33,2,117963,0,9,4,6,2,4,1,0,0,55,37,0
54,1,68015,3,14,2,9,0,4,1,0,0,45,37,1
33,2,181091,11,8,2,2,0,4,1,0,0,16,37,0
44,4,53956,1,10,2,6,0,4,1,0,0,57,37,0
47,0,198223,0,9,2,0,0,4,1,0,0,40,37,1
90,4,83601,9,15,6,9,1,4,1,1086,0,60,37,0
26,4,201579,13,3,4,9,4,4,1,0,0,14,24,0
44,2,137367,0,9,2,7,0,1,1,0,0,40,35,0
33,2,227325,6,12,4,7,1,4,1,0,0,60,32,0
28,2,129814,1,10,5,2,4,4,1,0,0,50,37,0
26,2,193050,1,10,0,0,4,4,0,0,0,18,37,0
33,2,204557,0,9,2,2,0,4,1,0,0,40,37,0
39,2,165743,10,5,2,5,0,4,1,0,0,40,37,0
34,4,48935,1,10,2,4,5,4,0,0,0,30,37,0
70,2,177906,1,10,2,3,0,4,1,6514,0,40,37,1
18,2,93985,1,10,4,7,3,4,1,0,0,30,37,0
65,1,172646,10,5,2,3,0,4,1,0,0,40,37,0
52,2,145409,7,6,2,6,0,4,1,0,0,48,37,0
48,2,548568,3,14,2,11,0,4,1,0,0,50,37,1
47,2,117849,0,9,2,5,0,4,1,0,0,40,37,0
21,2,320425,1,10,4,9,3,4,1,0,0,30,37,0
25,2,158734,0,9,4,0,1,4,0,0,0,45,37,0
59,2,168416,0,9,3,8,1,4,0,0,0,36,29,0
63,4,33487,8,4,2,4,0,4,1,0,0,70,37,1
34,2,205072,0,9,4,11,1,4,1,0,0,50,37,0
44,2,210525,2,13,2,2,0,4,1,0,0,40,37,0
45,4,32948,2,13,2,4,0,4,1,0,0,60,37,0
48,3,196689,2,13,2,11,0,4,1,0,0,40,37,1
61,2,87032,0,9,6,0,1,4,0,0,0,40,37,0
44,3,325159,4,11,2,4,0,4,1,0,0,40,37,0
42,4,52131,1,10,4,3,1,4,1,0,0,40,37,0
40,2,266439,4,11,2,7,0,4,1,0,0,15,37,0
22,2,61850,3,14,4,11,2,4,0,0,0,21,37,0
19,2,163015,1,10,4,6,3,4,0,0,0,20,37,0
25,2,225135,0,9,4,6,4,4,0,0,0,40,37,0
28,3,109001,2,13,4,3,3,4,1,0,0,60,37,0
33,2,45796,0,9,2,11,0,4,1,0,0,40,37,1
29,2,214987,1,10,0,5,1,4,1,2174,0,40,37,0
19,2,311974,0,9,4,6,3,4,1,0,0,40,24,0
48,2,77404,1,10,2,3,0,4,1,0,0,60,37,1
43,2,153132,1,10,2,2,0,4,1,0,0,40,37,1
42,4,64631,2,13,2,3,0,4,1,0,0,40,37,1
63,2,151364,0,9,2,9,5,4,0,0,0,25,37,0
25,2,87487,2,13,4,9,3,4,0,0,0,50,37,0
41,4,200479,4,11,2,2,0,4,1,0,0,65,37,0
66,2,30740,0,9,4,12,1,4,0,0,0,15,37,0
59,2,153484,1,10,2,2,0,4,1,0,0,40,37,1
29,1,214385,3,14,4,9,1,2,0,0,0,35,37,0
44,4,92162,0,9,0,2,1,4,1,0,0,40,37,0
29,2,210945,5,7,5,7,4,2,0,0,0,40,37,0
41,2,63105,0,9,4,2,1,4,1,0,0,42,37,1
44,2,185602,4,11,0,3,4,4,0,0,0,40,37,0
37,3,329980,2,13,2,11,0,4,1,15024,0,50,37,1
70,1,111712,0,9,2,3,0,4,1,0,0,22,37,0
25,1,48317,2,13,4,9,1,4,1,0,0,30,37,0
42,2,84661,1,10,0,2,3,4,1,0,0,30,37,0
47,2,121622,2,13,2,9,5,4,0,0,0,40,37,1
21,2,37514,1,10,4,0,3,4,1,0,0,30,37,0
72,2,174993,1,10,6,7,1,4,0,0,0,35,37,0
56,2,159472,8,4,2,13,0,4,1,0,0,40,37,0
52,1,195635,0,9,0,2,3,4,1,0,0,40,37,0
37,2,108282,2,13,2,3,0,4,1,0,0,45,37,0
63,2,55946,0,9,2,2,0,4,1,0,0,40,37,0
41,2,123306,1,10,2,4,0,4,1,0,0,40,37,0
27,2,284250,1,10,2,0,3,2,0,0,0,40,37,0
60,2,113443,0,9,0,0,1,4,0,0,0,45,37,0
23,2,309178,0,9,2,6,0,4,1,0,0,40,37,0
44,2,69236,1,10,0,0,1,1,1,0,0,40,22,0
34,1,182926,0,9,2,10,0,4,1,0,0,40,37,0
38,2,126675,2,13,2,9,0,4,1,0,0,40,37,1
39,2,187693,4,11,2,3,0,4,1,0,0,45,37,1
56,2,41100,3,14,0,3,1,4,0,0,0,40,37,1
53,5,261839,1,10,2,5,0,4,1,0,0,40,37,0
55,2,97197,1,10,0,11,1,4,0,0,0,50,37,0
29,2,260645,1,10,4,11,3,4,0,0,0,40,37,0
56,2,116878,13,3,2,6,0,4,1,0,0,40,30,1
29,2,199411,4,11,2,9,0,4,1,0,0,40,37,1
25,2,194813,0,9,2,2,0,4,1,0,0,50,37,0
47,2,177087,0,9,6,3,1,4,0,0,2444,50,37,1
44,4,242434,2,13,0,11,1,4,0,27828,0,60,37,1
27,2,399123,0,9,4,5,2,2,1,0,1719,40,37,0
47,2,216999,2,13,2,3,0,4,1,0,0,50,37,0
47,2,47270,11,8,4,0,4,2,0,0,0,40,37,0
42,0,122215,0,9,2,2,0,4,1,0,0,48,37,1
26,2,37898,4,11,4,2,1,4,1,0,0,65,37,0
38,2,61343,10,5,2,2,0,4,1,0,0,40,37,0
40,2,32533,8,4,2,6,0,4,1,0,0,30,37,0
30,2,296897,0,9,0,0,4,2,0,0,0,40,37,0
29,2,201101,0,9,2,6,0,4,1,0,0,50,37,0
41,2,155293,4,11,2,2,0,4,1,0,0,45,37,0
40,2,101593,0,9,4,2,1,4,1,0,0,40,37,0
46,5,104908,0,9,4,7,4,2,0,0,0,40,37,0
54,4,139023,1,10,2,11,0,4,1,0,0,40,37,0
44,2,429832,1,10,2,3,0,4,1,0,0,40,37,1
32,2,352542,0,9,0,0,4,4,0,0,0,40,37,0
64,2,29559,0,9,0,5,1,4,0,0,0,38,37,0
61,1,205711,0,9,2,9,0,4,1,0,0,30,37,1
49,2,160706,5,7,5,6,1,4,1,0,0,40,31,0
59,0,101626,0,9,2,0,0,4,1,0,0,45,37,1
29,2,245226,0,9,4,5,4,2,1,0,0,40,37,0
39,2,118286,1,10,2,11,0,2,1,0,0,40,37,0
22,2,187703,4,11,4,7,2,4,1,0,0,40,12,0
49,2,289707,0,9,0,3,4,4,1,0,0,60,37,0
32,2,68330,0,9,2,2,0,4,1,0,1485,40,37,0
33,2,118786,2,13,4,11,1,4,1,0,1590,40,37,0
45,2,203785,10,5,2,5,0,4,1,0,0,40,37,0
23,2,32732,1,10,2,11,0,4,1,0,0,25,37,0
54,1,204567,0,9,6,0,4,4,0,0,0,40,37,0
39,4,131808,1,10,2,11,0,4,1,7688,0,80,37,1
22,2,33272,0,9,4,7,1,4,1,0,0,25,37,0
55,2,117477,5,7,3,7,4,2,0,0,0,40,21,0
36,4,240191,0,9,2,3,0,1,1,41310,0,90,33,0
38,2,93287,5,7,2,4,0,4,1,0,0,40,37,0
34,2,127651,0,9,2,3,0,4,1,0,0,45,37,1
57,2,222477,1,10,2,9,5,4,0,15024,0,8,37,1
23,2,345734,1,10,4,7,3,4,1,0,0,40,37,0
30,2,111567,1,10,2,2,0,4,1,0,0,40,37,1
38,2,108293,1,10,2,3,5,4,0,0,0,45,37,1
34,2,424988,10,5,2,2,0,4,1,0,0,40,24,0
38,1,94529,0,9,2,5,5,4,0,3103,0,50,37,1
42,2,163322,1,10,0,0,4,4,0,0,0,38,37,0
52,1,181132,0,9,2,0,0,4,1,0,1887,40,37,1
32,2,140092,2,13,2,3,0,4,1,0,0,55,37,0
29,2,131913,1,10,4,0,2,2,0,0,0,40,37,0
74,2,175945,0,9,6,0,1,4,0,0,0,28,37,0
48,2,247053,1,10,2,3,0,4,1,0,0,40,37,0
17,4,226203,11,8,4,11,3,4,1,0,0,45,37,0
23,2,205865,0,9,2,6,0,4,1,0,2179,60,37,0
22,1,200109,2,13,4,9,3,4,0,0,0,15,37,0
53,2,175029,0,9,2,3,0,4,1,0,0,50,37,1
20,2,55465,0,9,4,11,3,4,1,0,0,40,37,0
39,4,36989,4,11,2,13,0,4,1,0,0,70,37,1
23,2,255685,1,10,4,5,1,2,1,0,0,25,37,0
30,2,180765,5,7,0,7,4,4,0,0,0,32,37,0
34,4,180607,0,9,3,7,4,4,0,0,0,45,37,0
39,2,48063,11,8,2,5,0,4,1,0,0,32,37,0
37,5,159491,1,10,2,3,5,4,0,0,0,40,37,1
28,2,167789,0,9,4,11,1,4,0,0,0,60,37,0
23,2,124971,2,13,4,3,1,4,1,0,0,40,37,0
19,5,61710,1,10,4,7,3,4,0,0,0,12,37,0
32,2,127895,0,9,4,6,3,2,0,0,0,40,37,0
23,2,390348,1,10,4,7,3,4,1,0,0,44,22,0
25,2,205337,2,13,2,11,0,4,1,0,0,50,37,1
52,2,260954,7,6,6,6,4,2,0,0,0,40,37,0
22,2,177526,0,9,4,2,3,4,1,2907,0,30,37,0
27,2,113882,7,6,2,2,0,4,1,4508,0,40,37,0
32,2,29144,2,13,4,11,1,4,1,0,0,35,37,0
39,1,124685,6,12,2,0,0,1,1,0,0,50,37,0
18,2,88440,0,9,2,11,5,4,0,0,0,36,37,0
28,2,265074,5,7,4,2,1,4,1,0,0,40,37,0
50,1,306985,3,14,2,0,2,4,0,0,2415,50,37,1
72,2,181494,0,9,6,7,4,4,0,0,0,25,37,0
76,2,138403,0,9,2,11,0,4,1,0,0,20,37,0
35,2,216473,0,9,0,2,4,4,1,0,0,40,37,0
36,2,143123,2,13,2,11,0,4,1,0,1902,40,37,1
19,2,132717,0,9,2,7,3,4,0,0,0,15,37,0
23,5,389792,2,13,4,3,3,4,1,0,0,30,37,0
36,2,359001,4,11,0,2,1,4,1,0,0,40,37,0
50,2,260052,2,13,0,3,4,4,1,15020,0,40,37,1
20,2,63633,1,10,4,7,4,4,0,0,0,25,37,0
64,4,234192,8,4,2,4,0,4,1,0,0,80,37,0
53,1,237523,1,10,2,10,0,4,1,0,0,40,37,1
33,4,183778,6,12,0,11,1,4,1,0,0,40,37,0
30,2,205916,0,9,4,6,2,2,1,0,0,40,37,0
31,2,131633,0,9,2,2,0,4,1,0,0,40,37,0
43,2,33121,1,10,2,0,0,4,1,0,0,35,37,0
38,0,32899,0,9,2,0,0,4,1,0,0,40,37,0
18,2,152171,1,10,4,7,1,4,1,0,0,25,37,0
46,1,127441,2,13,2,9,5,4,0,0,0,40,37,1
46,2,23074,0,9,6,0,1,4,0,0,0,40,8,0
42,2,91585,1,10,6,12,4,4,0,0,0,40,37,0
18,2,83451,0,9,4,0,1,4,0,0,0,25,37,0
23,1,219122,1,10,4,10,3,4,1,0,0,40,37,0
81,2,176500,11,8,6,11,1,4,0,0,0,30,37,0
35,2,38468,0,9,0,7,4,4,0,0,0,21,37,0
19,2,194608,10,5,4,5,3,4,0,0,0,40,37,0
30,2,269723,1,10,4,11,1,4,0,0,0,45,37,0
24,2,165054,4,11,4,2,1,4,1,0,0,45,37,0
24,2,127537,10,5,3,11,1,4,0,0,0,35,37,0
24,2,326931,10,5,4,13,4,3,1,0,0,40,7,0
37,2,371576,1,10,5,6,1,2,1,0,0,40,37,0
50,2,160400,0,9,0,11,1,4,0,0,0,40,37,0
37,2,426350,2,13,2,11,0,4,1,15024,0,40,37,1
26,5,121789,4,11,0,3,4,4,0,0,0,40,37,0
18,2,218183,1,10,4,11,3,4,0,0,0,25,37,0
24,2,91189,0,9,2,2,0,4,1,0,0,40,37,0
18,2,232190,0,9,4,11,3,4,1,0,0,20,37,0
38,4,233033,3,14,2,9,0,1,1,0,0,40,37,0
66,3,74263,0,9,6,3,1,4,1,0,0,86,37,1
33,2,205950,4,11,2,6,0,4,1,0,0,40,37,1
25,2,213383,1,10,4,5,3,4,1,0,0,40,37,0
23,2,345577,1,10,0,8,1,4,0,0,0,26,37,0
46,2,158825,0,9,0,2,1,4,0,14344,0,40,37,1
64,3,51286,3,14,2,11,0,4,1,6418,0,65,37,1
36,2,82488,2,13,2,0,5,1,0,0,0,40,28,0
31,0,40909,1,10,2,12,0,2,1,0,0,40,37,0
23,2,114939,1,10,4,7,3,4,0,0,0,30,37,0
61,2,221534,0,9,0,6,3,4,0,0,0,40,37,0
35,2,149455,1,10,5,3,3,2,0,0,0,40,37,0
30,2,328734,7,6,4,6,4,4,0,0,0,40,37,0
21,2,112906,4,11,4,7,3,4,0,0,0,44,37,0
27,2,155038,1,10,4,7,3,2,1,0,0,40,37,0
26,2,100125,6,12,0,13,4,4,0,0,0,30,37,0
26,5,177048,1,10,2,10,3,2,1,0,0,40,37,0
43,2,72338,3,14,2,12,0,1,1,0,0,40,37,1
20,2,254547,0,9,4,0,1,2,0,0,0,35,26,0
20,1,186213,1,10,4,9,3,4,1,0,0,38,37,0
39,2,270557,3,14,0,7,1,4,0,0,0,50,37,1
48,2,41411,1,10,0,9,1,4,0,0,0,50,37,0
36,2,116445,0,9,0,6,3,4,1,0,0,40,37,0
34,4,247540,0,9,4,4,1,4,1,0,1974,30,37,0
37,2,358753,5,7,2,2,0,4,1,5013,0,40,37,0
37,4,156897,9,15,4,9,3,4,1,0,1564,55,37,1
44,4,360879,1,10,2,4,0,4,1,0,1902,80,37,1
51,2,256051,5,7,2,13,0,2,1,0,1628,40,37,0
34,2,179877,0,9,4,2,3,4,1,0,0,40,37,0
29,2,266583,0,9,2,11,0,2,1,2829,0,38,37,0
38,2,187711,1,10,2,2,0,4,1,0,0,43,37,1
34,1,206707,1,10,2,10,0,4,1,0,0,60,37,0
63,1,80655,1,10,0,0,1,4,0,0,0,40,37,0
47,0,409464,0,9,0,2,1,4,1,0,0,40,37,0
62,2,235997,11,8,6,0,4,4,0,0,0,37,24,0
20,2,59948,0,9,4,7,3,2,0,0,0,18,37,0
30,2,323833,13,3,2,6,0,4,1,0,0,40,24,0
53,2,290290,1,10,0,9,1,4,1,0,1590,50,37,0
77,2,189173,0,9,2,9,0,4,1,0,0,35,37,0
50,5,392668,12,16,2,9,0,4,1,0,0,40,37,1
61,2,132529,7,6,2,2,0,4,1,0,0,40,37,0
17,2,194717,5,7,4,9,3,4,0,0,0,15,37,0
43,2,307767,0,9,2,2,0,4,1,0,0,40,37,1
61,2,90051,8,4,2,6,5,4,0,3456,0,44,1,0
77,5,267799,12,16,3,9,1,4,1,0,0,4,37,1
49,2,81535,2,13,2,3,0,4,1,0,0,75,37,1
26,4,334267,1,10,4,4,1,4,1,0,0,40,37,0
30,4,55912,2,13,2,11,0,4,1,0,0,50,37,0
36,2,172706,0,9,2,6,0,4,1,0,0,40,37,0
35,2,240467,1,10,5,13,1,2,0,0,0,40,37,1
23,2,186006,0,9,4,7,4,4,0,0,0,37,37,0
38,2,65738,4,11,0,12,1,4,0,0,0,40,37,0
40,4,192878,0,9,2,7,0,4,1,0,0,40,37,0
27,5,413870,1,10,4,3,3,2,1,0,0,40,37,0
45,2,176341,0,9,0,7,4,4,0,0,0,32,37,0
24,2,117210,2,13,4,3,3,4,1,0,0,36,37,0
42,2,188465,0,9,0,7,1,4,0,0,0,25,37,0
31,1,253456,1,10,2,10,0,4,1,0,0,40,37,1
54,2,140592,0,9,0,0,1,4,0,0,0,40,37,0
46,2,171335,1,10,0,3,1,4,1,0,0,40,37,0
29,5,73928,2,13,4,9,3,1,0,0,0,15,37,0
24,2,161415,5,7,4,7,2,4,1,0,0,35,37,0
24,2,395297,1,10,4,7,4,4,0,0,0,30,22,0
40,5,385357,2,13,2,10,0,4,1,0,0,72,37,1
45,5,160599,6,12,4,2,1,4,1,0,0,40,37,0
35,2,222450,2,13,4,3,1,4,1,0,0,40,37,0
50,2,178946,3,14,2,9,0,4,1,0,0,50,37,1
36,2,106471,2,13,2,9,0,4,1,0,0,40,37,1
35,2,341643,1,10,2,6,0,4,1,0,0,40,37,0
31,2,111567,0,9,2,13,0,4,1,0,1848,50,37,1
43,1,201764,9,15,4,9,1,4,1,0,0,40,37,1
30,2,153549,2,13,4,6,1,4,1,0,0,48,37,0
44,1,264016,2,13,2,9,2,2,0,0,0,40,37,0
42,2,194636,2,13,2,3,0,4,1,0,0,40,37,0
64,5,184271,12,16,2,9,0,4,1,0,0,50,37,1
23,1,49296,1,10,3,9,3,2,1,0,0,40,37,0
60,2,96099,2,13,4,9,1,4,1,4101,0,60,37,0
18,4,304699,7,6,4,2,3,4,1,0,0,40,8,0
24,2,267181,1,10,4,7,3,4,1,0,0,35,37,0
40,2,154076,0,9,2,2,0,4,1,0,0,45,37,0
17,2,98209,5,7,4,11,3,4,0,0,0,10,37,0
33,2,92003,0,9,2,0,5,4,0,0,0,40,37,0
43,2,103759,0,9,2,13,0,4,1,0,0,40,37,0
56,2,269681,0,9,0,13,4,4,0,0,0,35,37,0
25,2,789600,0,9,4,0,4,4,0,0,0,40,37,0
25,2,152165,2,13,4,11,1,4,0,0,0,40,37,0
34,2,260560,2,13,2,3,0,4,1,0,0,50,37,1
40,3,214781,1,10,2,3,0,4,1,7298,0,65,37,1
64,2,207188,2,13,0,3,1,4,0,0,0,40,37,0
41,2,246258,1,10,0,0,4,4,0,0,0,40,37,0
44,2,101563,3,14,0,3,4,4,1,7430,0,45,37,1
60,2,69955,4,11,2,2,0,4,1,4064,0,40,37,0
38,2,237091,1,10,3,7,4,4,0,0,0,36,27,0
26,2,318644,0,9,4,11,3,4,1,0,0,35,37,0
19,2,138917,1,10,4,11,3,2,0,0,0,20,37,0
31,2,97405,0,9,4,7,4,4,0,0,0,40,37,0
28,2,196674,0,9,2,6,0,4,1,0,0,45,37,0
25,2,405281,1,10,4,2,1,4,1,0,0,40,37,0
49,2,186256,1,10,2,0,0,4,1,0,0,40,37,0
44,2,120277,0,9,0,13,1,4,1,0,0,45,37,0
33,2,161035,5,7,2,2,0,4,1,0,0,49,37,0
34,2,176244,0,9,2,6,2,4,0,0,0,40,24,0
54,2,32454,0,9,2,13,0,4,1,0,0,60,37,1
39,2,346478,0,9,2,11,0,4,1,0,0,40,37,1
43,2,196158,1,10,0,0,4,4,0,0,0,38,37,0
42,0,208470,0,9,2,6,0,4,1,0,0,40,37,0
23,2,215616,0,9,4,0,1,4,0,0,0,37,37,0
23,2,275357,1,10,4,7,1,4,0,0,0,35,37,0
23,3,304871,1,10,4,3,3,4,1,0,0,40,37,0
54,2,99185,2,13,2,9,0,4,1,0,1977,40,37,1
23,2,115085,0,9,4,13,1,4,1,0,0,45,37,0
58,2,82050,1,10,2,13,0,4,1,0,0,60,37,1
46,2,123681,12,16,0,9,1,4,1,0,0,40,37,0
29,2,193152,12,16,2,9,0,4,1,0,0,45,37,1
53,2,309466,0,9,0,2,1,4,1,0,0,40,37,0
77,1,100883,8,4,2,7,0,4,1,0,0,8,1,0
37,2,32528,2,13,2,11,0,4,1,0,0,50,37,0
18,2,245199,7,6,4,13,3,4,1,0,0,40,37,0
36,2,72375,2,13,0,9,4,4,0,0,0,45,37,0
34,2,117963,0,9,4,2,3,4,1,0,0,45,37,0
45,2,160440,0,9,2,11,0,4,1,0,0,55,37,1
64,0,113570,6,12,2,10,0,2,1,0,0,40,37,0
24,2,232328,10,5,0,7,3,4,0,0,0,35,37,0
37,2,92028,2,13,4,3,1,4,1,0,0,45,37,0
48,2,138342,0,9,2,2,0,4,1,0,1485,55,37,1
42,2,197810,1,10,0,9,4,4,0,0,0,40,37,0
28,2,102142,1,10,4,12,1,4,1,0,0,40,37,0
31,2,104223,2,13,4,11,4,2,0,0,0,40,37,0
34,2,132835,0,9,4,7,4,2,0,0,0,40,37,0
31,4,109195,2,13,2,4,0,4,1,0,0,70,37,0
33,2,203463,1,10,0,0,1,4,0,0,0,40,37,0
47,1,33114,5,7,0,5,4,0,1,0,0,50,37,0
27,2,187450,2,13,2,3,0,4,1,0,0,50,37,0
36,2,104213,1,10,0,0,4,4,0,0,0,40,37,0
31,2,257849,0,9,2,3,0,4,1,0,0,40,37,0
56,2,50490,0,9,2,13,0,4,1,0,0,40,37,0
18,2,85508,11,8,4,11,3,4,0,0,0,12,37,0
54,4,60449,2,13,6,11,4,4,1,0,0,60,37,0
27,1,131310,1,10,2,0,3,4,0,0,0,40,37,0
65,4,158177,3,14,2,11,0,4,1,10605,0,44,37,1
65,2,115922,5,7,0,5,1,4,1,0,0,24,37,0
21,2,403471,1,10,4,7,3,2,0,0,0,48,37,0
22,2,176131,1,10,2,3,0,2,1,0,0,40,37,0
32,2,149531,0,9,4,6,3,4,1,0,0,40,37,0
42,2,262243,5,7,2,2,0,4,1,0,0,35,37,1
32,2,64658,0,9,0,2,1,4,1,0,0,40,37,0
21,2,127914,1,10,4,7,3,4,1,0,0,20,37,0
49,3,182211,0,9,2,11,0,4,1,0,0,50,37,1
30,2,48520,0,9,0,13,1,4,1,0,0,43,37,0
20,2,403118,1,10,4,7,3,4,0,0,0,11,37,0
55,2,119344,0,9,2,9,3,4,0,0,0,40,37,0
46,4,334456,10,5,2,13,0,4,1,0,0,40,37,0
31,2,263110,0,9,0,0,4,4,0,0,0,40,37,0
31,4,279015,1,10,2,3,0,4,1,0,1887,40,37,1
58,2,195878,13,3,2,4,0,4,1,0,0,40,24,0
34,2,217652,11,8,0,6,3,4,0,0,0,40,37,0
65,0,44807,1,10,2,0,0,4,1,0,0,48,37,1
48,2,129777,0,9,6,0,4,4,0,0,0,40,37,0
44,2,227466,1,10,2,13,0,2,1,0,0,40,37,1
26,2,228457,5,7,0,5,1,4,1,0,0,40,37,0
45,4,247053,0,9,2,2,0,4,1,0,0,40,37,0
19,2,188669,0,9,4,11,3,4,0,0,0,30,37,0
45,2,40666,2,13,2,9,0,4,1,0,0,40,20,0
36,1,404661,1,10,2,9,0,2,1,0,0,40,37,1
45,4,39986,0,9,2,4,0,4,1,0,1740,56,37,0
43,2,175133,1,10,0,12,4,2,0,0,0,35,37,0
62,2,101375,7,6,0,6,1,4,0,0,0,40,37,0
31,2,256680,6,12,4,3,2,4,0,0,0,40,37,0
46,5,136878,2,13,4,9,1,4,1,0,0,40,37,0
38,2,101387,0,9,2,7,5,4,0,0,0,43,37,0
51,2,196828,1,10,0,11,1,4,0,0,0,38,37,1
22,2,333910,1,10,4,11,3,4,0,0,0,22,37,0
46,4,103540,1,10,2,3,0,4,1,0,0,40,37,0
67,4,36876,0,9,2,4,0,4,1,0,0,40,37,0
55,2,158651,0,9,2,6,0,0,1,0,0,40,37,1
24,2,196943,4,11,2,9,0,4,1,0,0,40,37,1
41,2,184583,1,10,0,7,4,4,1,0,0,59,37,0
33,2,244817,0,9,4,7,1,4,1,0,0,40,37,0
35,2,386726,2,13,2,3,5,4,0,0,0,40,37,0
56,3,373593,3,14,2,3,0,4,1,0,1977,60,20,1
27,2,206199,0,9,4,2,1,2,1,0,0,40,37,0
32,2,93283,4,11,4,7,1,4,1,0,0,40,37,0
21,1,391936,1,10,4,9,3,4,0,0,0,25,37,0
31,1,168740,0,9,2,10,0,2,1,0,0,40,37,1
